season,school,player_name,class_year,position,gp,gs
2023,Western Ky.,Marshall Jackson,So.,OL,12,8
2023,Western Ky.,Wes Dorsey,Jr.,OL,13,11
2023,Western Ky.,Wesley Horton,So.,OL,9,9
2023,Western Ky.,Mark Goode,Jr.,OL,6,6
2023,Western Ky.,Mike Moment,Jr.,OL,4,1
2023,Western Mich.,John Hofer,So.,OL,9,2
2023,Western Mich.,Jack Sherwin,Jr.,OT,11,2
2023,Western Mich.,Addison West,Jr.,OL,11,11
2023,Western Mich.,Jacob Gideon,Jr.,OL,11,11
2023,Western Mich.,Adam Vandervest,Jr.,OL,10,1
2023,Western Mich.,Michael Shanahan,Sr.,OL,11,10
2023,Western Mich.,Trevor Campbell,Sr.,OL,11,9
2023,Western Mich.,Tedi Kushi,Jr.,OL,10,9
2023,Wisconsin,Riley Mahlman,So.,OL,13,13
2023,Wisconsin,Jack Nelson,Jr.,OL,12,12
2023,Wisconsin,Tanor Bortolini,Jr.,OL,12,12
2023,Wisconsin,Joe Huber,Jr.,OL,13,13
2023,Wisconsin,Jake Renfro,Sr.,OL,1,1
2023,Wisconsin,Michael Furtney,Sr.,OL,13,13
2023,Wyoming,Luke Sandy,Fr.,OL,13,3
2023,Wyoming,Wes King,Fr.,OL,12,12
2023,Wyoming,Jack Walsh,So.,OL,12,12
2023,Wyoming,Caden Barnett,So.,OL,11,9
2023,Wyoming,Nofoafia Tulafono,Jr.,OG,12,12
2023,Wyoming,Frank Crum,Sr.,OT,12,12
