season,school,player_name,class_year,position,gp,gs
2025,UTSA,Kamar Missouri,Sr.,OL,13,13
2025,UTSA,Demetris Allen,Sr.,OL,13,1
2025,Utah,Alex Harrison,Sr.,OL,10,1
2025,Utah,Caleb Lomu,So.,OL,12,12
2025,Utah,Michael Mokofisi,Sr.,OL,13,13
2025,Utah,Jaren Kump,Sr.,OL,12,12
2025,Utah,Solatoa Moea'i,Jr.,OL,12,5
2025,Utah,Spencer Fano,Jr.,OL,12,12
2025,Utah,Zereoue Williams,Sr.,OL,13,1
2025,Utah,Keith Olson,Jr.,OL,13,2
2025,Utah,Tanoa Togiai,Sr.,OL,13,13
2025,Utah St.,Jimmy Liston,So.,OL,13,13
2025,Utah St.,Jake Eichorn,Sr.,OL,10,10
2025,Utah St.,Camden Jury,So.,OL,7,1
2025,Utah St.,Trey Andersen,Sr.,OL,9,6
2025,Utah St.,Jr Sia,So.,OL,13,10
2025,Utah St.,Tavo Motu'apuaka,Jr.,OL,12,12
2025,Utah St.,George Maile,Jr.,OL,13,13
2025,Utah St.,K'leyone Iosua,So.,OL,13,1
2025,Vanderbilt,Cade McConnell,Sr.,OL,13,13
2025,Vanderbilt,Chase Mitchell,Sr.,OL,13,13
2025,Vanderbilt,Bryce Henderson,Sr.,OL,13,13
2025,Vanderbilt,Isaia Glass,Sr.,OL,13,13
2025,Vanderbilt,Jordan White,Sr.,OL,13,13
2025,Virginia,McKale Boley,Sr.,OL,14,14
2025,Virginia,Noah Josey,Sr.,OL,14,14
2025,Virginia,Drake Metcalf,Sr.,C,14,14
2025,Virginia,Jack Witmer,Sr.,OL,14,13
2025,Virginia,Wallace Unamba,Sr.,OL,1,1
2025,Virginia,Kevin Wigenton,Sr.,OL,8,3
2025,Virginia,Brady Wilson,Sr.,OL,11,11
2025,Virginia Tech,Aidan Lynch,So.,OL,12,10
2025,Virginia Tech,Tommy Ricard,Fr.,OL,12,2
2025,Virginia Tech,Tomas Rimac,Sr.,OL,12,12
2025,Virginia Tech,Kyle Altuner,Fr.,OL,12,12
2025,Virginia Tech,Layth Ghannam,So.,OL,12,10
2025,Virginia Tech,Johnny Garrett,Jr.,OL,10,10
2025,Wake Forest,Jack Hines,Fr.,OL,11,1
2025,Wake Forest,Clinton Richard,Fr.,OL,5,4
2025,Wake Forest,George Sell,Sr.,OL,13,13
2025,Wake Forest,Devin Kylany,Sr.,OL,13,13
2025,Wake Forest,Fa'alili Fa'amoe,Sr.,OL,12,12
2025,Wake Forest,Melvin Siani,So.,OL,13,13
2025,Wake Forest,George Steih,So.,OL,9,9
2025,Washington,Landen Hatchett,Jr.,OL,10,9
2025,Washington,Drew Azzopardi,Jr.,OL,11,11
2025,Washington,Paki Finau,Fr.,OL,12,4
2025,Washington,Maximus McCree,Sr.,OL,7,2
2025,Washington,Carver Willis,Sr.,OL,10,10
2025,Washington,Geirean Hatchett,Sr.,OL,13,13
2025,Washington,Zach Henning,So.,OL,13,4
2025,Washington,John Mills,Fr.,OL,11,11
2025,Washington St.,Christian Hilborn,Sr.,OL,9,9
2025,Washington St.,Jaylin Caldwell,Jr.,OL,2,2
2025,Washington St.,AJ Vaipulu,Sr.,OL,13,13
2025,Washington St.,Kyle Martin,So.,OL,4,2
2025,Washington St.,Jonny Lester,Jr.,OL,13,13
2025,Washington St.,Brock Dieu,Sr.,OL,11,11
2025,Washington St.,Noah Dunham,So.,OL,9,2
2025,Washington St.,Ashton Tripp,So.,OL,13,13
2025,West Virginia,Landen Livingston,Jr.,OL,11,11
2025,West Virginia,Nick Krahe,So.,OL,12,12
2025,West Virginia,Donovan Haslam,Jr.,OL,12,5
2025,West Virginia,Ty'Kieast Crawford,Sr.,OL,11,11
2025,West Virginia,Walter Young Bear,Sr.,OL,9,8
2025,West Virginia,Carson Lee,Sr.,OL,10,1
2025,West Virginia,Malik Agbo,Jr.,OL,12,1
2025,West Virginia,Kimo Makane'ole,Sr.,OL,11,11
2025,Western Ky.,Caleb Nitta,So.,OL,11,9
2025,Western Ky.,Devon Smith,Sr.,OL,10,3
2025,Western Ky.,Karsten Upchurch,Jr.,OL,13,10
2025,Western Ky.,Quincy Jenkins,Sr.,OL,13,13
2025,Western Ky.,Elijah Williams,Fr.,OL,5,4
2025,Western Ky.,Laurence Seymore,Sr.,OL,13,13
2025,Western Ky.,Marshall Jackson,Sr.,OL,13,13
2025,Western Mich.,Adam Vandervest,Sr.,OL,13,8
2025,Western Mich.,Hunter Whitenack,Jr.,OL,13,8
2025,Western Mich.,Raheem Anderson,Sr.,OL,14,11
2025,Western Mich.,Chad Schuster,Jr.,OL,14,14
2025,Western Mich.,Zach Vaughan,Sr.,OL,10,6
2025,Western Mich.,Jeremy Schleicher,Fr.,OL,3,3
2025,Western Mich.,Gavin Dabo,Fr.,OL,14,14
2025,Western Mich.,John Hofer,Sr.,OL,10,6
2025,Wisconsin,Kerry Kodanko,Sr.,OL,9,5
2025,Wisconsin,Jake Renfro,Sr.,OL,5,4
2025,Wisconsin,Colin Cubberly,So.,OL,11,7
2025,Wisconsin,Riley Mahlman,Sr.,OL,12,12
2025,Wisconsin,Joe Brunner,Sr.,OL,12,12
2025,Wisconsin,Emerson Mandell,So.,OL,12,12
2025,Wisconsin,Davis Heinzen,Sr.,OL,8,7
2025,Wisconsin,Ryan Cory,So.,OL,4,1
2025,Wyoming,Jack Walsh,Sr.,OG,12,12
2025,Wyoming,Jake Davies,So.,OT,6,2
2025,Wyoming,Nathan Geiger,So.,OL,4,4
2025,Wyoming,Rex Johnsen,Jr.,OG,12,12
2025,Wyoming,Braylon Jenkins,Fr.,OL,12,6
2025,Wyoming,Caden Barnett,Sr.,OT,12,12
2025,Wyoming,Wes King,Jr.,OG,12,12
